rate_id,monster_id,monster_name,monster_level,channel,itemgroup,rolls,item_id,item_name,prefix_id,prefix,quantity,millionths,chance_pct,expected_drops_per_kill,chance_per_kill_pct,status
2189,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,262,BeeDan DaeChangEau Hair Decoration,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2190,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,263,BeeDan DaeChangEau Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2191,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,264,BeeDan DaeChangEau Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2192,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,265,BeeDan DaeChangEau Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2193,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,115,Joong Bang Chairperson's WhiteStick,0,Plain,1,120,0.012,0.00024,0.02399856,original-2006-base-no-buffs
2194,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,116,Joong Bang Chairperson's Single Stick,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
2195,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,276,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2196,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,284,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2197,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,292,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2198,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,300,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2199,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,308,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2200,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2201,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2202,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2203,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2204,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2205,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2206,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2207,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,322,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2208,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,323,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2209,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,324,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2210,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,325,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2211,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,326,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2212,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,327,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2213,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,328,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2214,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,329,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2215,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,330,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2216,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,331,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2217,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,332,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2218,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,206,Protection Talisman,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2219,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,207,Ring,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2220,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
2221,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2222,103,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,248,Stick with Black Crow's Feather,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2223,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,31,Zamogeon,0,Plain,14600,325000,32.5,0.65,54.43750000000001,original-2006-base-no-buffs
2224,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,48,Medium Medicine,0,Plain,1,35000,3.5,0.07,6.877500000000001,original-2006-base-no-buffs
2225,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,443,Demon's blood,0,Plain,1,15000,1.5,0.03,2.9775000000000005,original-2006-base-no-buffs
2226,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,256,SinGak DooSukLin Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2227,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,257,SinGak DooSukLin Hood,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2228,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,258,SinGak DooSukLin Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2229,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,259,SinGak DooSukLin Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2230,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,260,SinGak DooSukLin Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2231,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,109,Baek Dae Steel Bow,0,Plain,1,120,0.012,0.00024,0.02399856,original-2006-base-no-buffs
2232,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,110,Yeon Lin Steel Bow,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
2233,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,276,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2234,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,284,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2235,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,292,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2236,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,300,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2237,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,308,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2238,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2239,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2240,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2241,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2242,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2243,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2244,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2245,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,322,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2246,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,323,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2247,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,324,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2248,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,325,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2249,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,326,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2250,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,327,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2251,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,328,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2252,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,329,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2253,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,330,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2254,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,331,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2255,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,332,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2256,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,206,Protection Talisman,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2257,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,207,Ring,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2258,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
2259,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2260,79,Rotten Skeleton Warrior of the Royal Tomb,53,0,57,2,245,Steel Bow,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2261,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,31,Zamogeon,0,Plain,14800,325000,32.5,0.65,54.43750000000001,original-2006-base-no-buffs
2262,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,48,Medium Medicine,0,Plain,1,35000,3.5,0.07,6.877500000000001,original-2006-base-no-buffs
2263,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,443,Demon's blood,0,Plain,1,15000,1.5,0.03,2.9775000000000005,original-2006-base-no-buffs
2264,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,251,Intensified Steel Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2265,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,252,Intensified Steel Helmet,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2266,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,253,Intensified Steel Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2267,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,254,Intensified Steel Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2268,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,255,Intensified Steel Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2269,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,103,MaeGak Hwandoo SaeHyung Big Sword,0,Plain,1,120,0.012,0.00024,0.02399856,original-2006-base-no-buffs
2270,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,104,Hwandoo Saehyung Big Sword with Pattern of Leaf,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
2271,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,430,Ghost Shaped Iron Shield,0,Plain,1,40,0.004,8e-05,0.007999840000000001,original-2006-base-no-buffs
2272,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,276,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2273,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,284,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2274,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,292,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2275,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,300,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2276,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,308,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2277,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2278,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2279,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2280,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2281,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2282,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2283,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2284,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,322,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2285,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,323,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2286,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,324,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2287,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,325,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2288,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,326,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2289,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,327,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2290,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,328,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2291,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,329,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2292,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,330,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2293,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,331,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2294,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,332,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2295,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,206,Protection Talisman,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2296,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,207,Ring,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2297,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
2298,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2299,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,242,Golden Treasure Sword,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2300,104,Rotten Skeleton Warrior of the Royal Tomb,54,0,58,2,440,Giant Sword,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2301,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,31,Zamogeon,0,Plain,15000,325000,32.5,0.65,54.43750000000001,original-2006-base-no-buffs
2302,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,48,Medium Medicine,0,Plain,1,35000,3.5,0.07,6.877500000000001,original-2006-base-no-buffs
2303,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,443,Demon's blood,0,Plain,1,15000,1.5,0.03,2.9775000000000005,original-2006-base-no-buffs
2304,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,261,BeeDan DaeChangEau,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2305,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,262,BeeDan DaeChangEau Hair Decoration,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2306,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,263,BeeDan DaeChangEau Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2307,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,264,BeeDan DaeChangEau Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2308,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,265,BeeDan DaeChangEau Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2309,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,115,Joong Bang Chairperson's WhiteStick,0,Plain,1,120,0.012,0.00024,0.02399856,original-2006-base-no-buffs
2310,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,116,Joong Bang Chairperson's Single Stick,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
2311,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,276,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2312,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,284,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2313,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,292,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2314,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,300,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2315,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,308,Talisman of Wonder,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2316,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,316,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2317,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,318,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2318,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,282,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2319,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,290,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2320,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,298,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2321,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,306,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2322,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,314,Talisman of Intensification,0,Plain,1,240,0.024,0.00048,0.04799424,original-2006-base-no-buffs
2323,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,322,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2324,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,323,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2325,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,324,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2326,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,325,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2327,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,326,Talisman of Protection,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2328,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,327,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2329,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,328,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2330,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,329,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2331,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,330,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2332,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,331,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2333,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,332,Talisman of Intensification,0,Plain,1,80,0.008,0.00016,0.01599936,original-2006-base-no-buffs
2334,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,206,Protection Talisman,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2335,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,207,Ring,0,Plain,1,3840,0.384,0.00768,0.7665254400000001,original-2006-base-no-buffs
2336,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,446,Sea Bream with Blood,0,Plain,1,6400,0.64,0.0128,1.275904,original-2006-base-no-buffs
2337,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,362,Stone of Chance,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2338,105,Rotten Skeleton Warrior of the Royal Tomb,55,0,59,2,248,Stick with Black Crow's Feather,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
2339,80,Minister of the Royal Tomb,56,0,60,2,31,Zamogeon,0,Plain,15200,325000,32.5,0.65,54.43750000000001,original-2006-base-no-buffs
2340,80,Minister of the Royal Tomb,56,0,60,2,48,Medium Medicine,0,Plain,1,35000,3.5,0.07,6.877500000000001,original-2006-base-no-buffs
2341,80,Minister of the Royal Tomb,56,0,60,2,443,Demon's blood,0,Plain,1,15000,1.5,0.03,2.9775000000000005,original-2006-base-no-buffs
2342,80,Minister of the Royal Tomb,56,0,60,2,256,SinGak DooSukLin Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2343,80,Minister of the Royal Tomb,56,0,60,2,257,SinGak DooSukLin Hood,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2344,80,Minister of the Royal Tomb,56,0,60,2,258,SinGak DooSukLin Gloves,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2345,80,Minister of the Royal Tomb,56,0,60,2,259,SinGak DooSukLin Shoes,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2346,80,Minister of the Royal Tomb,56,0,60,2,260,SinGak DooSukLin Shorts,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
2347,80,Minister of the Royal Tomb,56,0,60,2,251,Intensified Steel Armor,0,Plain,1,20,0.002,4e-05,0.003999960000000001,original-2006-base-no-buffs
